airline_code,airline_id,source_airport,source_id,destination_airport,destination_id,avg_ticket_price,monthly_passengers,monthly_revenue,operating_cost,profit
UA,5209,ACA,1783,IAH,3550,10665,17786,189687690,123296998.5,66390691.5
UA,5209,ACV,4384,CEC,5727,24245,7777,188553365,122559687.25,65993677.75
UA,5209,ACV,4384,SFO,3469,22094,15681,346456014,225196409.1,121259604.9
UA,5209,ACV,4384,SMF,3817,22100,11088,245044800,159279120.0,85765680.0
UA,5209,ACY,3524,IAH,3550,15592,16505,257345960,167274874.0,90071086.0
UA,5209,ACY,3524,ORD,3830,14142,5726,80977092,52635109.800000004,28341982.199999996
UA,5209,ADD,1107,JED,2072,22814,5345,121940830,79261539.5,42679290.5
UA,5209,AEX,3852,IAH,3550,7064,9526,67291664,43739581.6,23552082.4
UA,5209,AGU,1785,IAH,3550,15707,13584,213363888,138686527.20000002,74677360.79999998
UA,5209,AIA,7067,CDR,7066,10843,1617,17533131,11396535.15,6136595.85
UA,5209,AKL,2006,LAX,3484,21220,10488,222555360,144660984.0,77894376.0
UA,5209,AKL,2006,SFO,3469,11570,11655,134848350,87651427.5,47196922.5
UA,5209,ALA,2908,TSE,2910,20451,10001,204530451,132944793.15,71585657.85
UA,5209,ALB,3864,CLE,3486,10912,17559,191603808,124542475.2,67061332.8
UA,5209,ALB,3864,EWR,3494,7341,3712,27249792,17712364.8,9537427.2
UA,5209,ALB,3864,IAD,3714,7512,18011,135298632,87944110.8,47354521.2
UA,5209,ALB,3864,ORD,3830,20477,8902,182286254,118486065.10000001,63800188.89999999
UA,5209,ALS,7073,DEN,3751,18657,8335,155506095,101078961.75,54427133.25
UA,5209,ALS,7073,FMN,3743,4567,17202,78561534,51064997.1,27496536.9
UA,5209,AMA,3840,DEN,3751,15527,5178,80398806,52259223.9,28139582.1
UA,5209,AMA,3840,IAH,3550,10251,13706,140500206,91325133.9,49175072.099999994
UA,5209,AMS,580,EWR,3494,18338,14842,272172596,176912187.4,95260408.6
UA,5209,AMS,580,IAD,3714,18294,15290,279715260,181814919.0,97900341.0
UA,5209,AMS,580,IAH,3550,9031,2398,21656338,14076619.700000001,7579718.299999999
UA,5209,AMS,580,ORD,3830,15525,7914,122864850,79862152.5,43002697.5
UA,5209,ANC,3774,DEN,3751,17913,14730,263858490,171508018.5,92350471.5
UA,5209,ANC,3774,ORD,3830,8087,8257,66774359,43403333.35,23371025.65
UA,5209,ANC,3774,SEA,3577,11589,15127,175306803,113949421.95,61357381.05
UA,5209,ANU,2874,EWR,3494,15702,8409,132038118,85824776.7,46213341.3
UA,5209,AOO,3694,IAD,3714,19586,7774,152261564,98970016.60000001,53291547.39999999
UA,5209,AOO,3694,JST,4169,9216,1509,13906944,9039513.6,4867430.4
UA,5209,ARN,737,EWR,3494,4859,5517,26807103,17424616.95,9382486.05
UA,5209,ASB,2976,GYD,2922,14005,1499,20993495,13645771.75,7347723.25
UA,5209,ASE,7001,DEN,3751,11337,17871,202603527,131692292.55000001,70911234.44999999
UA,5209,ASE,7001,LAX,3484,20917,3610,75510370,49081740.5,26428629.5
UA,5209,ATL,3682,CLE,3486,10379,15622,162140738,105391479.7,56749258.3
UA,5209,ATL,3682,DEN,3751,6033,16470,99363510,64586281.5,34777228.5
UA,5209,ATL,3682,EWR,3494,11919,17259,205710021,133711513.65,71998507.35
UA,5209,ATL,3682,FRA,340,9884,3049,30136316,19588605.400000002,10547710.599999998
UA,5209,ATL,3682,IAD,3714,24350,12337,300405950,195263867.5,105142082.5
UA,5209,ATL,3682,IAH,3550,13473,9915,133584795,86830116.75,46754678.25
UA,5209,ATL,3682,LGA,3697,3730,8696,32436080,21083452.0,11352628.0
UA,5209,ATL,3682,ORD,3830,23129,8726,201823654,131185375.10000001,70638278.89999999
UA,5209,ATL,3682,SFO,3469,5789,9719,56263291,36571139.15,19692151.85
UA,5209,ATL,3682,YYZ,193,21583,18332,395659556,257178711.4,138480844.6
UA,5209,ATW,4047,ORD,3830,23515,15838,372430570,242079870.5,130350699.5
UA,5209,AUA,2895,EWR,3494,23114,583,13475462,8759050.3,4716411.699999999
UA,5209,AUA,2895,IAD,3714,7820,9396,73476720,47759868.0,25716852.0
UA,5209,AUH,2179,FRA,340,14319,3973,56889387,36978101.550000004,19911285.449999996
UA,5209,AUH,2179,MCT,2194,13482,15154,204306228,132799048.2,71507179.8
UA,5209,AUS,3673,CLE,3486,16331,17063,278655853,181126304.45000002,97529548.54999998
UA,5209,AUS,3673,CUN,1852,9024,17745,160130880,104085072.0,56045808.0
UA,5209,AUS,3673,DEN,3751,16927,10440,176717880,114866622.0,61851258.0
UA,5209,AUS,3673,EWR,3494,17517,10769,188640573,122616372.45,66024200.55
UA,5209,AUS,3673,IAD,3714,19730,7163,141325990,91861893.5,49464096.5
UA,5209,AUS,3673,IAH,3550,9770,15187,148376990,96445043.5,51931946.5
UA,5209,AUS,3673,LAX,3484,11122,10994,122275268,79478924.2,42796343.8
UA,5209,AUS,3673,ORD,3830,13910,10580,147167800,95659070.0,51508730.0
UA,5209,AUS,3673,SFO,3469,17130,17579,301128270,195733375.5,105394894.5
UA,5209,AVL,4007,ORD,3830,23225,2846,66098350,42963927.5,23134422.5
UA,5209,AVP,4286,ORD,3830,12993,1892,24582756,15978791.4,8603964.6
UA,5209,BAH,2057,DOH,11051,20219,2550,51558450,33512992.5,18045457.5
UA,5209,BAH,2057,KWI,2176,10818,16967,183549006,119306853.9,64242152.099999994
UA,5209,BAQ,2710,MIA,3576,10823,7460,80739580,52480727.0,28258853.0
UA,5209,BCN,1218,EWR,3494,22637,10490,237462130,154350384.5,83111745.5
UA,5209,BDA,4069,EWR,3494,16502,13193,217710886,141512075.9,76198810.1
UA,5209,BDL,3825,IAD,3714,23103,18181,420035643,273023167.95,147012475.05
UA,5209,BDL,3825,ORD,3830,9270,11066,102581820,66678183.0,35903637.0
UA,5209,BDL,3825,YUL,146,17078,6852,117018456,76061996.4,40956459.599999994
UA,5209,BDL,3825,YYZ,193,10525,2664,28038600,18225090.0,9813510.0
UA,5209,BFD,5722,CLE,3486,10272,7512,77163264,50156121.6,27007142.4
UA,5209,BFD,5722,JHW,7059,21582,16946,365728572,237723571.8,128005000.19999999
UA,5209,BFL,3558,DEN,3751,16909,15150,256171350,166511377.5,89659972.5
UA,5209,BFL,3558,IAH,3550,23250,14071,327150750,212647987.5,114502762.5
UA,5209,BFL,3558,LAX,3484,4728,3142,14855376,9655994.4,5199381.6
UA,5209,BFL,3558,SFO,3469,23286,8768,204171648,132711571.2,71460076.8
UA,5209,BFS,465,EWR,3494,18145,17671,320640295,208416191.75,112224103.25
UA,5209,BGM,4129,IAD,3714,4760,9059,43120840,28028546.0,15092294.0
UA,5209,BHM,3811,DEN,3751,3052,18966,57884232,37624750.800000004,20259481.199999996
UA,5209,BHM,3811,IAH,3550,15115,19840,299881600,194923040.0,104958560.0
UA,5209,BHM,3811,ORD,3830,24622,5412,133254264,86615271.60000001,46638992.39999999
UA,5209,BHX,469,BRU,302,3719,13468,50087492,32556869.8,17530622.2
UA,5209,BHX,469,EWR,3494,20942,17916,375196872,243877966.8,131318905.19999999
UA,5209,BIL,4021,DEN,3751,23008,2626,60419008,39272355.2,21146652.799999997
UA,5209,BIM,1937,FLL,3533,8623,16292,140485916,91315845.4,49170070.599999994
UA,5209,BIS,4083,DEN,3751,4246,16307,69239522,45005689.300000004,24233832.699999996
UA,5209,BJL,1050,DKR,1084,21551,6818,146934718,95507566.7,51427151.3
UA,5209,BJM,1120,NBO,4059,18209,1698,30918882,20097273.3,10821608.7
UA,5209,BJX,1815,IAH,3550,4390,19583,85969370,55880090.5,30089279.5
UA,5209,BJX,1815,LAX,3484,21457,7636,163845652,106499673.8,57345978.2
UA,5209,BKK,3885,NRT,2279,21095,2320,48940400,31811260.0,17129140.0
UA,5209,BKW,5724,IAD,3714,15093,15308,231043644,150178368.6,80865275.4
UA,5209,BKW,5724,SHD,7062,9478,4188,39693864,25801011.6,13892852.399999999
UA,5209,BNA,3690,CLE,3486,13295,1572,20899740,13584831.0,7314909.0
UA,5209,BNA,3690,DEN,3751,20017,16694,334163798,217206468.70000002,116957329.29999998
UA,5209,BNA,3690,EWR,3494,16139,12750,205772250,133751962.5,72020287.5
UA,5209,BNA,3690,IAD,3714,22292,16605,370158660,240603129.0,129555531.0
UA,5209,BNA,3690,IAH,3550,3856,10263,39574128,25723183.2,13850944.8
UA,5209,BNA,3690,ORD,3830,20256,2062,41767872,27149116.8,14618755.2
UA,5209,BOG,2709,EWR,3494,7715,8775,67699125,44004431.25,23694693.75
UA,5209,BOG,2709,IAD,3714,18372,18170,333819240,216982506.0,116836734.0
UA,5209,BOG,2709,IAH,3550,22214,7687,170759018,110993361.7,59765656.3
UA,5209,BOG,2709,JFK,3797,21382,4499,96197618,62528451.7,33669166.3
UA,5209,BOG,2709,MIA,3576,5310,2978,15813180,10278567.0,5534613.0
UA,5209,BOI,3495,DEN,3751,5441,3504,19065264,12392421.6,6672842.4
UA,5209,BOI,3495,LAX,3484,10424,15676,163406624,106214305.60000001,57192318.39999999
UA,5209,BOI,3495,ORD,3830,12119,9552,115760688,75244447.2,40516240.8
UA,5209,BOI,3495,SFO,3469,24480,5877,143868960,93514824.0,50354136.0
UA,5209,BOM,2997,EWR,3494,3380,1732,5854160,3805204.0,2048956.0
UA,5209,BON,2896,EWR,3494,5963,520,3100760,2015494.0,1085266.0
UA,5209,BON,2896,IAH,3550,11986,6587,78951782,51318658.300000004,27633123.699999996
UA,5209,BOS,3448,CLE,3486,3208,12586,40375888,26244327.2,14131560.8
UA,5209,BOS,3448,DEN,3751,9829,11013,108246777,70360405.05,37886371.95
UA,5209,BOS,3448,DUB,599,18365,3813,70025745,45516734.25,24509010.75
UA,5209,BOS,3448,EWR,3494,7774,12049,93668926,60884801.9,32784124.1
UA,5209,BOS,3448,FRA,340,4444,2111,9381284,6097834.600000001,3283449.3999999994
UA,5209,BOS,3448,IAD,3714,15817,9973,157742941,102532911.65,55210029.349999994
UA,5209,BOS,3448,IAH,3550,22568,10655,240462040,156300326.0,84161714.0
UA,5209,BOS,3448,LAX,3484,6134,7456,45735104,29727817.6,16007286.399999999
UA,5209,BOS,3448,MUC,346,17842,7484,133529528,86794193.2,46735334.8
UA,5209,BOS,3448,ORD,3830,13499,10534,142198466,92429002.9,49769463.099999994
UA,5209,BOS,3448,PTY,1871,12297,6557,80631429,52410428.85,28221000.15
UA,5209,BOS,3448,SFO,3469,16382,3842,62939644,40910768.6,22028875.4
UA,5209,BOS,3448,YHZ,73,24924,10998,274114152,178174198.8,95939953.19999999
UA,5209,BOS,3448,YOW,100,22061,15336,338327496,219912872.4,118414623.6
UA,5209,BOS,3448,YUL,146,16607,16242,269730894,175325081.1,94405812.9
UA,5209,BOS,3448,YYZ,193,8061,5266,42449226,27591996.900000002,14857229.099999998
UA,5209,BOS,3448,ZRH,1678,23443,9936,232929648,151404271.20000002,81525376.79999998
UA,5209,BQN,2885,EWR,3494,6100,8606,52496600,34122790.0,18373810.0
UA,5209,BRO,3738,IAH,3550,9233,11715,108164595,70306986.75,37857608.25
UA,5209,BRU,302,ABJ,253,11547,11268,130111596,84572537.4,45539058.599999994
UA,5209,BRU,302,BHX,469,7184,18492,132846528,86350243.2,46496284.8
UA,5209,BRU,302,BJM,1120,14869,18761,278957309,181322250.85,97635058.15
UA,5209,BRU,302,COO,245,16796,4132,69401072,45110696.800000004,24290375.199999996
UA,5209,BRU,302,DKR,1084,15543,8544,132799392,86319604.8,46479787.2
UA,5209,BRU,302,DLA,897,10824,3432,37147968,24146179.2,13001788.8
UA,5209,BRU,302,EWR,3494,6032,5358,32319456,21007646.400000002,11311809.599999998
UA,5209,BRU,302,FNA,1059,14254,4259,60707786,39460060.9,21247725.1
UA,5209,BRU,302,GOT,687,13416,5569,74713704,48563907.6,26149796.4
UA,5209,BRU,302,HAJ,352,5087,7845,39907515,25939884.75,13967630.25
UA,5209,BRU,302,IAD,3714,23443,6730,157771390,102551403.5,55219986.5
UA,5209,BRU,302,JFK,3797,14035,2272,31887520,20726888.0,11160632.0
UA,5209,BRU,302,KGL,1165,18281,10452,191073012,124197457.8,66875554.2
UA,5209,BRU,302,LAD,951,24545,3271,80286695,52186351.75,28100343.25
UA,5209,BRU,302,MAN,478,10478,19839,207873042,135117477.3,72755564.69999999
UA,5209,BRU,302,NSI,4161,23024,18886,434831264,282640321.6,152190942.39999998
UA,5209,BRU,302,ORD,3830,20665,12398,256204670,166533035.5,89671634.5
UA,5209,BRU,302,OUA,246,4614,1240,5721360,3718884.0,2002476.0
UA,5209,BRU,302,PRG,1587,17091,1472,25157952,16352668.8,8805283.2
UA,5209,BRU,302,SXB,1435,21765,3289,71585085,46530305.25,25054779.75
UA,5209,BTR,3846,IAH,3550,16778,10485,175917330,114346264.5,61571065.5
UA,5209,BTV,3711,EWR,3494,18643,4253,79288679,51537641.35,27751037.65
UA,5209,BTV,3711,IAD,3714,22456,11453,257188568,167172569.20000002,90015998.79999998
UA,5209,BTV,3711,ORD,3830,17772,18363,326347236,212125703.4,114221532.6
UA,5209,BUF,3820,CLE,3486,3312,12141,40210992,26137144.8,14073847.2
UA,5209,BUF,3820,EWR,3494,17062,7168,122300416,79495270.4,42805145.599999994
UA,5209,BUF,3820,IAD,3714,22029,15249,335920221,218348143.65,117572077.35
UA,5209,BUF,3820,ORD,3830,19142,5911,113148362,73546435.3,39601926.7
UA,5209,BUR,3644,DEN,3751,8663,4265,36947695,24016001.75,12931693.25
UA,5209,BUR,3644,SFO,3469,4264,13444,57325216,37261390.4,20063825.6
UA,5209,BWI,3849,CLE,3486,12588,13362,168200856,109330556.4,58870299.599999994
UA,5209,BWI,3849,DEN,3751,15760,8746,137836960,89594024.0,48242936.0
UA,5209,BWI,3849,EWR,3494,11402,16003,182466206,118603033.9,63863172.099999994
UA,5209,BWI,3849,IAH,3550,14634,18084,264641256,172016816.4,92624439.6
UA,5209,BWI,3849,LAX,3484,5046,9750,49198500,31979025.0,17219475.0
UA,5209,BWI,3849,ORD,3830,10709,9728,104177152,67715148.8,36462003.2
UA,5209,BWI,3849,SFO,3469,7319,2429,17777851,11555603.15,6222247.85
UA,5209,BZE,1957,EWR,3494,15648,16934,264983232,172239100.8,92744131.19999999
UA,5209,BZE,1957,IAH,3550,10339,6616,68402824,44461835.6,23940988.4
UA,5209,BZN,4020,DEN,3751,3867,3311,12803637,8322364.050000001,4481272.949999999
UA,5209,BZN,4020,ORD,3830,11749,19536,229528464,149193501.6,80334962.4
UA,5209,CAE,3561,IAD,3714,12172,8701,105908572,68840571.8,37068000.2
UA,5209,CAE,3561,IAH,3550,5015,10663,53474945,34758714.25,18716230.75
UA,5209,CAE,3561,ORD,3830,21823,3653,79719419,51817622.35,27901796.65
UA,5209,CAI,1128,JFK,3797,21585,1068,23052780,14984307.0,8068473.0
UA,5209,CAK,4112,ORD,3830,3199,19089,61065711,39692712.15,21372998.85
UA,5209,CCS,2851,IAH,3550,7848,19589,153734472,99927406.8,53807065.2
UA,5209,CDG,1382,EWR,3494,18707,16150,302118050,196376732.5,105741317.5
UA,5209,CDG,1382,IAD,3714,24888,12145,302264760,196472094.0,105792666.0
UA,5209,CDG,1382,ORD,3830,14511,17480,253652280,164873982.0,88778298.0
UA,5209,CDG,1382,SFO,3469,6896,1341,9247536,6010898.4,3236637.5999999996
UA,5209,CDR,7066,DEN,3751,13401,1267,16979067,11036393.55,5942673.449999999
UA,5209,CEC,5727,ACV,4384,19240,11310,217604400,141442860.0,76161540.0
UA,5209,CEC,5727,SFO,3469,24733,11568,286111344,185972373.6,100138970.4
UA,5209,CHO,4015,IAD,3714,16571,15595,258424745,167976084.25,90448660.75
UA,5209,CHS,3806,CLE,3486,23378,4316,100899448,65584641.2,35314806.8
UA,5209,CHS,3806,EWR,3494,8747,2984,26101048,16965681.2,9135366.8
UA,5209,CHS,3806,IAD,3714,19621,10811,212122631,137879710.15,74242920.85
UA,5209,CHS,3806,IAH,3550,23462,14426,338462812,220000827.8,118461984.19999999
UA,5209,CHS,3806,ORD,3830,17060,1441,24583460,15979249.0,8604211.0
UA,5209,CIC,3710,SFO,3469,7009,17350,121606150,79043997.5,42562152.5
UA,5209,CID,4043,DEN,3751,18541,17385,322335285,209517935.25,112817349.75
UA,5209,CID,4043,ORD,3830,16334,15716,256705144,166858343.6,89846800.4
UA,5209,CKB,5730,IAD,3714,22992,9745,224057040,145637076.0,78419964.0
UA,5209,CKB,5730,MGW,4284,22193,9725,215826925,140287501.25,75539423.75
UA,5209,CKY,4162,DKR,1084,23392,11602,271393984,176406089.6,94987894.4
UA,5209,CLD,4088,LAX,3484,8443,733,6188719,4022667.35,2166051.65
UA,5209,CLE,3486,ALB,3864,5315,17499,93007185,60454670.25,32552514.75
UA,5209,CLE,3486,ATL,3682,14038,15895,223134010,145037106.5,78096903.5
UA,5209,CLE,3486,AUS,3673,5808,14444,83890752,54528988.800000004,29361763.199999996
UA,5209,CLE,3486,BFD,5722,15249,5372,81917628,53246458.2,28671169.799999997
UA,5209,CLE,3486,BNA,3690,8078,17948,144983944,94239563.60000001,50744380.39999999
UA,5209,CLE,3486,BOS,3448,15198,2823,42903954,27887570.1,15016383.899999999
UA,5209,CLE,3486,BUF,3820,13272,2151,28548072,18556246.8,9991825.2
UA,5209,CLE,3486,BWI,3849,4921,7090,34889890,22678428.5,12211461.5
UA,5209,CLE,3486,CHS,3806,24524,12647,310155028,201600768.20000002,108554259.79999998
UA,5209,CLE,3486,CLT,3876,6586,9316,61355176,39880864.4,21474311.6
UA,5209,CLE,3486,CMH,3759,18571,12362,229574702,149223556.3,80351145.69999999
UA,5209,CLE,3486,CUN,1852,20270,11400,231078000,150200700.0,80877300.0
UA,5209,CLE,3486,DAY,3627,9826,8103,79620078,51753050.7,27867027.299999997
UA,5209,CLE,3486,DCA,3520,18897,19812,374387364,243351786.6,131035577.4
UA,5209,CLE,3486,DEN,3751,3697,7108,26278276,17080879.400000002,9197396.599999998
UA,5209,CLE,3486,DFW,3670,21065,5516,116194540,75526451.0,40668089.0
UA,5209,CLE,3486,DUJ,5734,22646,15644,354274024,230278115.6,123995908.4
UA,5209,CLE,3486,ERI,4276,24698,9124,225344552,146473958.8,78870593.19999999
UA,5209,CLE,3486,EWR,3494,23061,13269,305996409,198897665.85,107098743.15
UA,5209,CLE,3486,FKL,4058,22610,11296,255402560,166011664.0,89390896.0
UA,5209,CLE,3486,FLL,3533,23459,7858,184340822,119821534.3,64519287.7
UA,5209,CLE,3486,FNT,4089,10743,10749,115476507,75059729.55,40416777.45
UA,5209,CLE,3486,GRR,3685,7594,9791,74352854,48329355.1,26023498.9
UA,5209,CLE,3486,GSP,4034,7309,15676,114575884,74474324.60000001,40101559.39999999
UA,5209,CLE,3486,IAD,3714,24649,15536,382946864,248915461.6,134031402.4
UA,5209,CLE,3486,IAH,3550,6158,5729,35279182,22931468.3,12347713.7
UA,5209,CLE,3486,IND,3585,7469,10716,80037804,52024572.6,28013231.4
UA,5209,CLE,3486,JHW,7059,20955,5159,108106845,70269449.25,37837395.75
UA,5209,CLE,3486,LAS,3877,16927,5045,85396715,55507864.75,29888850.25
UA,5209,CLE,3486,LAX,3484,12479,4182,52187178,33921665.7,18265512.299999997
UA,5209,CLE,3486,LGA,3697,8245,8550,70494750,45821587.5,24673162.5
UA,5209,CLE,3486,MCI,3458,5206,12164,63325784,41161759.6,22164024.4
UA,5209,CLE,3486,MCO,3878,15980,11235,179535300,116697945.0,62837355.0
UA,5209,CLE,3486,MKE,3717,18157,14940,271265580,176322627.0,94942953.0
UA,5209,CLE,3486,MSP,3858,22111,556,12293716,7990915.4,4302800.6
UA,5209,CLE,3486,MSY,3861,24110,15027,362300970,235495630.5,126805339.5
UA,5209,CLE,3486,ORD,3830,12127,18203,220747781,143486057.65,77261723.35
UA,5209,CLE,3486,PBI,3722,14392,13544,194925248,126701411.2,68223836.8
UA,5209,CLE,3486,PHX,3462,24469,15952,390329488,253714167.20000002,136615320.79999998
UA,5209,CLE,3486,PKB,4114,7222,17857,128963254,83826115.10000001,45137138.89999999
UA,5209,CLE,3486,RIC,3608,14089,10491,147807699,96075004.35000001,51732694.64999999
UA,5209,CLE,3486,ROC,3622,16477,19442,320345834,208224792.1,112121041.9
UA,5209,CLE,3486,RSW,3793,17049,15435,263151315,171048354.75,92102960.25
UA,5209,CLE,3486,SDF,4014,3438,6113,21016494,13660721.1,7355772.9
UA,5209,CLE,3486,SFO,3469,20618,4242,87461556,56850011.4,30611544.6
UA,5209,CLE,3486,STL,3678,15395,12464,191883280,124724132.0,67159148.0
UA,5209,CLE,3486,SYR,3745,14824,2942,43612208,28347935.2,15264272.8
UA,5209,CLE,3486,TPA,3646,16926,11944,202164144,131406693.60000001,70757450.39999999
UA,5209,CLE,3486,YYZ,193,19355,14366,278053930,180735054.5,97318875.5
UA,5209,CLL,3715,IAH,3550,3999,11370,45468630,29554609.5,15914020.5
UA,5209,CLO,2715,BOG,2709,5910,15025,88797750,57718537.5,31079212.5
UA,5209,CLO,2715,MIA,3576,8718,2745,23930910,15555091.5,8375818.5
UA,5209,CLT,3876,CLE,3486,17364,5042,87549288,56907037.2,30642250.799999997
UA,5209,CLT,3876,EWR,3494,21259,13696,291163264,189256121.6,101907142.4
UA,5209,CLT,3876,IAD,3714,12214,8357,102072398,66347058.7,35725339.3
UA,5209,CLT,3876,IAH,3550,11449,511,5850439,3802785.35,2047653.65
UA,5209,CLT,3876,ORD,3830,17253,2186,37715058,24514787.7,13200270.3
UA,5209,CME,1789,IAH,3550,13231,4653,61563843,40016497.95,21547345.049999997
UA,5209,CMH,3759,CLE,3486,13979,14224,198837296,129244242.4,69593053.6
UA,5209,CMH,3759,DEN,3751,19103,7757,148181971,96318281.15,51863689.849999994
UA,5209,CMH,3759,EWR,3494,8529,15275,130280475,84682308.75,45598166.25
UA,5209,CMH,3759,IAD,3714,20970,19200,402624000,261705600.0,140918400.0
UA,5209,CMH,3759,IAH,3550,7203,12926,93105978,60518885.7,32587092.299999997
UA,5209,CMH,3759,ORD,3830,11776,1866,21974016,14283110.4,7690905.6
UA,5209,CMH,3759,YYZ,193,19791,10452,206855532,134456095.8,72399436.19999999
UA,5209,CMX,5732,ORD,3830,18654,6216,115953264,75369621.60000001,40583642.39999999
UA,5209,CNS,3322,GUM,2246,6154,710,4369340,2840071.0,1529269.0
UA,5209,COD,4344,DEN,3751,23882,3923,93689086,60897905.9,32791180.1
UA,5209,COO,245,ABJ,253,24815,19584,485976960,315885024.0,170091936.0
UA,5209,COS,3819,DEN,3751,23566,17029,401305414,260848519.1,140456894.9
UA,5209,COS,3819,IAD,3714,6781,3495,23699595,15404736.75,8294858.25
UA,5209,COS,3819,IAH,3550,21437,12687,271971219,176781292.35,95189926.65
UA,5209,COS,3819,LAX,3484,13753,3213,44188389,28722452.85,15465936.149999999
UA,5209,COS,3819,ORD,3830,10934,16144,176518496,114737022.4,61781473.599999994
UA,5209,COS,3819,SFO,3469,12291,19234,236405094,153663311.1,82741782.9
UA,5209,CPH,609,OSL,644,24196,13345,322895620,209882153.0,113013467.0
UA,5209,CPR,3872,DEN,3751,9495,16405,155765475,101247558.75,54517916.25
UA,5209,CRP,3744,IAH,3550,10312,13357,137737384,89529299.60000001,48208084.39999999
UA,5209,CTG,2714,MIA,3576,12132,10326,125275032,81428770.8,43846261.2
UA,5209,CTS,2287,GUM,2246,8855,12806,113397130,73708134.5,39688995.5
UA,5209,CUN,1852,AUS,3673,22960,17693,406231280,264050332.0,142180948.0
UA,5209,CUN,1852,CLE,3486,6592,6659,43896128,28532483.2,15363644.8
UA,5209,CUN,1852,DEN,3751,17689,19421,343538069,223299744.85,120238324.15
UA,5209,CUN,1852,EWR,3494,23663,13913,329223319,213995157.35,115228161.65
UA,5209,CUN,1852,IAD,3714,13015,9453,123030795,79970016.75,43060778.25
UA,5209,CUN,1852,IAH,3550,5808,2987,17348496,11276522.4,6071973.6
UA,5209,CUN,1852,LAX,3484,16616,12302,204410032,132866520.80000001,71543511.19999999
UA,5209,CUN,1852,ORD,3830,3183,16046,51074418,33198371.700000003,17876046.299999997
UA,5209,CUN,1852,SFO,3469,20262,15077,305490174,198568613.1,106921560.9
UA,5209,CUU,1797,IAH,3550,19404,15127,293524308,190790800.20000002,102733507.79999998
UA,5209,CVG,3488,DEN,3751,13624,12382,168692368,109650039.2,59042328.8
UA,5209,CVG,3488,EWR,3494,16193,14699,238020907,154713589.55,83307317.44999999
UA,5209,CVG,3488,IAD,3714,21767,16102,350492234,227819952.1,122672281.9
UA,5209,CVG,3488,IAH,3550,11643,5011,58343073,37922997.45,20420075.549999997
UA,5209,CVG,3488,ORD,3830,3509,5237,18376633,11944811.450000001,6431821.549999999
UA,5209,CWA,4045,ORD,3830,8086,746,6032156,3920901.4,2111254.6
UA,5209,CYS,3804,DEN,3751,17856,3672,65567232,42618700.800000004,22948531.199999996
